nation,cls,date,rb_br,rb_lower_br,rb_battles_sum,rb_battles_mean,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,avgwr,Combined1
USA,Ground_vehicles,2025-01-09,10.0 ~ 11.0,10.0,18212.0,2156.756026246431,0.4667622501647265,0.0710026356248627,0.063207775093345,0.0779079967950513,0.1746277056462865,0.4997626938037705,0.076800002010444
France,Ground_vehicles,2025-01-15,3.0 ~ 4.0,3.0,1301.0,165.13643351268254,0.5977342044581091,0.1104073789392774,0.1544043043812452,0.1951387916629166,0.4907326716291021,0.5944995199463385,0.3911106193581025
Italy,Ground_vehicles,2025-02-02,3.0 ~ 4.0,3.0,4584.0,520.6402995927865,0.681053032286213,0.1328795811518324,0.1362369109947644,0.190465683074547,0.5292876235487344,0.6494921611544845,0.4841559558555898
China,Ground_vehicles,2025-03-10,6.3 ~ 7.3,6.3,825.0,106.45636363636362,0.6264027878787879,0.0515757575757575,0.0291515151515151,0.0936556190367509,0.2323001335465662,0.5774815135645377,0.2661333746282706
France,Ground_vehicles,2025-03-07,5.0 ~ 6.0,5.0,3545.0,334.8712270803949,0.6193425952045134,0.2150409026798307,0.1656304654442877,0.1438316072011586,0.3008910663072937,0.6561151270826856,0.3153311706808138
Britain,Ground_vehicles,2025-01-06,3.3 ~ 4.3,3.3,1191.0,104.85127743792732,0.6169206549118388,0.2334844668345927,0.2783375314861461,0.0993496359842534,0.212719779417555,0.4574609851073463,0.2539231990233974
USSR,Ground_vehicles,2025-02-02,9.0 ~ 10.0,9.0,29355.0,2618.832944010512,0.5150482711633453,0.0362265372168284,0.0383944813490035,0.099277448918023,0.2509288377778794,0.5140415213856405,0.1647263551227824
Japan,Ground_vehicles,2025-01-15,9.0 ~ 10.0,9.0,9855.0,981.1748604769152,0.5849272957889396,0.0774226281075596,0.0941897513952308,0.0884998958293426,0.2186100704874015,0.5950755771173567,0.2166653798835865
Japan,Ground_vehicles,2025-01-21,5.0 ~ 6.0,5.0,1265.0,302.6391304347826,0.5540614229249011,0.0590671936758893,0.0738339920948616,0.1527152375092012,0.3259531645923843,0.7212542328477385,0.2643121749152931
Britain,Ground_vehicles,2025-01-09,11.7 ~ 12.7,11.7,7063.0,811.0678889990089,0.4987753504176694,0.0764335268299589,0.0539784793996885,0.1100179766438293,0.2798058841747713,0.6386943809181808,0.1652226822926585
Britain,Ground_vehicles,2025-01-06,1.3 ~ 2.3,1.3,287.0,31.246689895470382,0.3310104529616725,0.0,0.0,0.0894129451712736,0.296314633399676,0.2512145237610651,-0.0107677526321671
USSR,Ground_vehicles,2025-02-17,11.0 ~ 12.0,11.0,52148.0,7234.998207665363,0.5309747813914244,0.1252082534325381,0.1270495512771342,0.0849294150510362,0.2257177536947205,0.5304416596434486,0.1627017837957564
Sweden,Ground_vehicles,2025-01-18,1.7 ~ 2.7,1.7,1030.0,71.14126213592233,0.3065632038834951,0.0,0.0470970873786407,0.1463206086369845,0.2812849111919488,0.3813826696968102,-0.0023193953373542
USSR,Ground_vehicles,2025-02-08,2.0 ~ 3.0,2.0,1371.0,72.10071723802578,0.6483547045951861,0.1727644055433989,0.1758059810357403,0.107821476043088,0.3010802111764294,0.3694535122424848,0.3204235179616337
USSR,Ground_vehicles,2025-03-28,7.7 ~ 8.7,7.7,24520.0,1088.5451978948188,0.60876735725938,0.0539914355628058,0.0633278955954323,0.1304948169099478,0.3829571925198894,0.6092285940615354,0.3232016504305284
France,Ground_vehicles,2025-03-10,3.7 ~ 4.7,3.7,783.0,112.8706896551724,0.705871264367816,0.0137931034482758,0.0084291187739463,0.2698646888101882,0.5050402320105873,0.6543772671673339,0.5537795443749269
France,Ground_vehicles,2025-01-03,4.0 ~ 5.0,4.0,1660.0,362.8755020080322,0.6414424096385544,0.1667650602409638,0.1596686746987952,0.1120878924578652,0.2507844593337127,0.6370088419363591,0.2996041709736189
Sweden,Ground_vehicles,2025-03-22,1.0 ~ 2.0,1.0,160.0,14.314583333333331,0.14375,0.0,0.0,0.0919353493810514,0.520536789180734,0.323017248090063,-0.1216823065150353
Italy,Ground_vehicles,2025-03-22,10.0 ~ 11.0,10.0,2514.0,543.4689074516044,0.6205942322991249,0.0818735083532219,0.0937629276054096,0.067874812572619,0.1714479208342346,0.6182804295664592,0.2228910151102893
Israel,Ground_vehicles,2025-01-27,11.0 ~ 12.0,11.0,7594.0,1175.234044421034,0.6030786146958125,0.0008375032920726,0.0008375032920726,0.1521901406461944,0.4715748647764278,0.7180168663479459,0.3614716783367284
USSR,Ground_vehicles,2025-02-08,12.0 ~ 13.0,12.0,31916.0,10638.666666666666,0.5741916718887078,0.229111417470861,0.2307024689810753,0.0904109329547028,0.2430991612612899,0.5562456677664929,0.2153573739365493
China,Ground_vehicles,2025-01-30,11.3 ~ 12.3,11.3,2141.0,662.6235404016815,0.6506837459131247,0.0717188229799159,0.1120364315740308,0.1564971687150074,0.441546091305264,0.617853390007437,0.4019457086819725
Germany,Ground_vehicles,2025-01-27,2.7 ~ 3.7,2.7,6536.0,442.252385505916,0.3645860771113831,0.2825198898408813,0.2817089963280293,0.1251634585410117,0.2785568045409641,0.3848506426149431,0.0407043564118379
France,Ground_vehicles,2025-03-04,10.0 ~ 11.0,10.0,892.0,892.0,0.5173,0.0,0.0,0.0960052157321114,0.2991231488075737,0.574875,0.1808474822305082
USSR,Ground_vehicles,2025-03-19,5.0 ~ 6.0,5.0,7055.0,440.9887243090008,0.6108514245216159,0.0510049610205528,0.0392345854004252,0.1919559695881548,0.572649552010168,0.5943145745533234,0.429386401086713
Germany,Ground_vehicles,2025-01-21,1.7 ~ 2.7,1.7,1631.0,120.9335931797612,0.6611599019006745,0.1251686082158185,0.1080502759043531,0.1661770803902183,0.4904620246812963,0.7654378483889128,0.4351576916594316
Israel,Ground_vehicles,2025-03-19,11.7 ~ 12.7,11.7,2854.0,951.3333333333334,0.7694482831114224,0.0,0.0,0.2507099035794354,0.9123714484861826,0.7859057325817702,0.7402407712412252
USA,Ground_vehicles,2025-01-03,6.3 ~ 7.3,6.3,29748.0,1259.3433700224746,0.6984997747747748,0.0205176818609654,0.01797129218771,0.1856602899458774,0.5870347075197728,0.657144654949397,0.5176320854828135
France,Ground_vehicles,2025-02-11,8.7 ~ 9.7,8.7,22437.0,1678.8819628292554,0.6042805811828676,0.0889281098186032,0.1035379061371841,0.096198964014617,0.2707455382425585,0.6173590695070814,0.2585073554513745
Britain,Ground_vehicles,2025-02-20,5.7 ~ 6.7,5.7,2217.0,229.07002706359947,0.4984522327469553,0.0,0.0050879566982408,0.1611130431122777,0.3667220449181124,0.5300383757983747,0.2278719604174637
USSR,Ground_vehicles,2025-02-11,9.0 ~ 10.0,9.0,29430.0,2648.832393249518,0.5114677641862045,0.0343197417601087,0.032091743119266,0.0976074316705266,0.251817559990976,0.5140415213856405,0.1603295611557702
France,Ground_vehicles,2025-02-08,10.3 ~ 11.3,10.3,1267.0,1267.0,0.5872999999999999,0.0,0.0,0.1030245540490309,0.3212065439326863,0.574875,0.262876132126239
Israel,Ground_vehicles,2025-01-24,10.7 ~ 11.7,10.7,4909.0,1106.2809126094928,0.569615013240986,0.0352271338358117,0.0329170910572418,0.1272431795978539,0.3676370058934343,0.606317795432491,0.2767820938156702
Germany,Ground_vehicles,2025-02-14,3.3 ~ 4.3,3.3,9925.0,382.284543240974,0.4333683324937027,0.1919133501259445,0.1616201511335012,0.1788640367225456,0.5069849688829902,0.4473087020879763,0.2213177755889538
USA,Ground_vehicles,2025-02-20,1.7 ~ 2.7,1.7,1604.0,163.23992103075645,0.6215002493765585,0.263715710723192,0.4036533665835412,0.1695463506547,0.5797103065315807,0.5557348329430514,0.4274616509876051
Sweden,Ground_vehicles,2025-03-04,7.3 ~ 8.3,7.3,4156.0,361.6776848732756,0.3650823387872954,0.0564244465832531,0.055295957651588,0.0994809756712642,0.2291475860688536,0.3657928811449304,0.0076428147452856
Germany,Ground_vehicles,2025-01-06,3.7 ~ 4.7,3.7,7713.0,414.8680312459484,0.4458733437054323,0.1495345520549721,0.1750395436276416,0.1863514483030141,0.529884177405749,0.479292624993208,0.2464348393513541
Italy,Ground_vehicles,2025-02-11,11.3 ~ 12.3,11.3,9028.0,1511.7340219317678,0.6935584071776694,0.0846832077979618,0.1030926007975188,0.1228505185471076,0.3803417568445311,0.7451328454393659,0.4020306575592718
Italy,Ground_vehicles,2025-03-10,4.0 ~ 5.0,4.0,967.0,123.2340227507756,0.5618570837642193,0.0,0.0,0.2024583866368977,0.5902128981589029,0.555496788928894,0.3932352643513078
China,Ground_vehicles,2025-02-05,6.7 ~ 7.7,6.7,1365.0,267.6500610500611,0.6460952380952381,0.0076336996336996,0.0076336996336996,0.1233701526397572,0.2957257034037102,0.5052219767255319,0.3267364189867519
Germany,Ground_vehicles,2025-03-04,2.0 ~ 3.0,2.0,1614.0,119.37293104974331,0.685043804213135,0.1390644361833953,0.1114684014869888,0.1745213087787405,0.5904980863703667,0.6755834130888771,0.4979108586211083
France,Ground_vehicles,2025-03-13,7.0 ~ 8.0,7.0,8783.0,760.9289394284413,0.6926942730274394,0.0089263349652738,0.0035705339861095,0.1804804155437583,0.5072448790165665,0.7207349525926626,0.481806774492099
Italy,Ground_vehicles,2025-01-06,6.0 ~ 7.0,6.0,5956.0,568.849563465413,0.6395337810611149,0.116183680322364,0.1171541302887844,0.1092363257785773,0.3228372150502189,0.6968830057149976,0.3197899666413702
USA,Ground_vehicles,2025-01-12,1.0 ~ 2.0,1.0,456.0,90.20504385964914,0.2420530701754386,0.0,0.0,0.2671927628228142,0.4360595699825044,0.2573137943239573,0.0652112870196068
Britain,Ground_vehicles,2025-03-10,11.3 ~ 12.3,11.3,4202.0,507.8161589719182,0.620970942408377,0.0883579247977153,0.0860923369823893,0.1359050385536315,0.3575978979412161,0.6386943809181808,0.3305637980995206
Germany,Ground_vehicles,2025-02-20,5.0 ~ 6.0,5.0,23292.0,1020.8777314371852,0.5236246737077108,0.131795466254508,0.1287819852309806,0.1357595362680782,0.3962013441937334,0.5484228037156397,0.2459755724787641
USSR,Ground_vehicles,2025-01-24,3.7 ~ 4.7,3.7,13599.0,716.7250086261998,0.6196719317596883,0.1135671740569159,0.1198764615045223,0.1522951974044726,0.4264444202073762,0.6875105988746224,0.3631065251601233
Japan,Ground_vehicles,2025-01-21,2.7 ~ 3.7,2.7,1123.0,302.58236865538737,0.5771516473731078,0.1036420302760463,0.1298040961709706,0.1921118284780155,0.4780655091103227,0.5807463406774176,0.3642939396732035
USSR,Ground_vehicles,2025-02-05,8.7 ~ 9.7,8.7,45083.0,2377.640268927259,0.5646949981145887,0.0238129671938424,0.0243956702082824,0.1073807598710588,0.3041301323701219,0.5486660995784842,0.2374859182679644
France,Ground_vehicles,2025-03-31,11.3 ~ 12.3,11.3,10436.0,1490.857142857143,0.7702958125718666,0.1706640475277884,0.1983135300881564,0.1254311482758936,0.4051460874479608,0.7726099141028043,0.4887466044437827
Israel,Ground_vehicles,2025-03-28,11.0 ~ 12.0,11.0,4603.0,723.3198638569048,0.7218691071040625,0.0051401260047794,0.0059309146208994,0.2193184231536139,0.7556295767893957,0.7180168663479459,0.6195598259952382
Germany,Ground_vehicles,2025-03-19,10.0 ~ 11.0,10.0,15807.0,1437.2033381835054,0.5652491933953312,0.0590725627886379,0.0618795470361232,0.0960375300137481,0.2593316844795872,0.5596507563690517,0.21556763931619
Israel,Ground_vehicles,2025-03-07,12.0 ~ 13.0,12.0,3370.0,1123.3333333333333,0.7115740356083086,0.0,0.0,0.2124889000005112,0.7057262894954409,0.7859057325817702,0.5880984974106309
France,Ground_vehicles,2025-03-13,7.7 ~ 8.7,7.7,10792.0,686.4850282616753,0.6897795681986656,0.0237676056338028,0.016725352112676,0.1668094938722933,0.4708323911605283,0.7038291741514873,0.4576618773740689
Sweden,Ground_vehicles,2025-02-05,9.0 ~ 10.0,9.0,6904.0,948.3372803205872,0.5579808227114715,0.026523754345307,0.0285385283893395,0.0901080080214309,0.2197108888956881,0.5504866803625142,0.1911564820560086
Japan,Ground_vehicles,2025-03-13,6.0 ~ 7.0,6.0,2960.0,312.483125,0.589514222972973,0.0303614864864864,0.0287635135135135,0.1865103531177999,0.3824909496474581,0.5865809235010891,0.3410996043820312
China,Ground_vehicles,2025-01-06,5.3 ~ 6.3,5.3,2851.0,212.6391441599439,0.6991934759733428,0.0482427218519817,0.0336829182742897,0.2317831916881191,0.5619821650363561,0.7132165851900368,0.5407011425947367
Italy,Ground_vehicles,2025-02-14,1.3 ~ 2.3,1.3,256.0,23.499479166666667,0.53956484375,0.119140625,0.162109375,0.0859402270156631,0.4552337744244342,0.2171954702250184,0.2483938818257682
USA,Ground_vehicles,2025-02-17,3.7 ~ 4.7,3.7,8918.0,838.0077595873514,0.5897480713164386,0.1261493608432384,0.1320497869477461,0.1526247943463856,0.4336032991503695,0.5228661892919136,0.3357860829682044
France,Ground_vehicles,2025-02-02,2.7 ~ 3.7,2.7,1572.0,172.4278519932146,0.7375783078880409,0.1233333333333333,0.1004389312977099,0.2258330919158516,0.4683294375750476,0.5802454443497029,0.5439368498164889
China,Ground_vehicles,2025-01-18,7.3 ~ 8.3,7.3,5132.0,381.59182579890887,0.6247655494933748,0.2114692127825409,0.2081800467653936,0.100876436199991,0.27677855686171,0.5883175327883375,0.2841165154375182
Italy,Ground_vehicles,2025-02-05,10.7 ~ 11.7,10.7,9607.0,1086.2644252454809,0.6637525450192566,0.0892692828146143,0.1048620797335276,0.0857634935519651,0.2454377647326811,0.6628969881847925,0.3026018073808482
USSR,Ground_vehicles,2025-01-30,5.7 ~ 6.7,5.7,15506.0,692.1358736710214,0.5704773507029537,0.0676176963755965,0.0642660905455952,0.1504402404431559,0.3774152360790397,0.5569411905426168,0.2963498244524157
Israel,Ground_vehicles,2025-03-25,9.0 ~ 10.0,9.0,4225.0,384.5124204001127,0.5619808520710059,0.0635431952662722,0.0706745562130177,0.1547750650982206,0.4538579703328568,0.5613784148034551,0.3161957495472621
USA,Ground_vehicles,2025-01-18,6.0 ~ 7.0,6.0,40855.0,1767.9654276739457,0.7126851034145147,0.0051303390037939,0.0052610451597111,0.1720352828226815,0.5469365711770509,0.6774802577419301,0.5093904799763785
USA,Ground_vehicles,2025-03-07,10.0 ~ 11.0,10.0,13884.0,1591.4410328435608,0.5018894915010084,0.0716515413425525,0.0684233650244886,0.0715976029640741,0.1595517652818908,0.4997626938037705,0.1027042329139513
China,Ground_vehicles,2025-03-04,8.3 ~ 9.3,8.3,6256.0,352.16726609121906,0.5813006393861894,0.2387388107416879,0.1924248721227621,0.1246158723081241,0.3548201823181357,0.6074341517666493,0.2824499310553392
Israel,Ground_vehicles,2025-01-30,9.0 ~ 10.0,9.0,5909.0,944.1381427846144,0.5373562870198003,0.0734642071416483,0.0770502623117278,0.1506847253997383,0.4450353794474848,0.5613784148034551,0.2859090954920384
Israel,Ground_vehicles,2025-02-11,9.3 ~ 10.3,9.3,5701.0,1151.3645099857167,0.5823011401508507,0.0712822311875109,0.0786844413260831,0.1521524400750445,0.4621962970296515,0.5630132016156802,0.3375460321517042
China,Ground_vehicles,2025-01-15,6.0 ~ 7.0,6.0,1676.0,186.19244232299127,0.5676038186157519,0.0405429594272076,0.0296599045346062,0.1497275739889314,0.3309609218629493,0.6562314454567227,0.2775323698727424
USA,Ground_vehicles,2025-02-14,10.0 ~ 11.0,10.0,20563.0,2503.091878616933,0.4873028643680396,0.0813101201186597,0.0784535330447891,0.0750401025914198,0.1612664029401343,0.4997626938037705,0.0909812848729899
Italy,Ground_vehicles,2025-02-11,6.7 ~ 7.7,6.7,3167.0,389.1505367856015,0.5816759709504263,0.0557120303125986,0.0455825702557625,0.1165589144714238,0.2445673309612306,0.5920860900874915,0.2407451291984844
Israel,Ground_vehicles,2025-03-13,10.3 ~ 11.3,10.3,2892.0,578.911479944675,0.571309958506224,0.0537828492392807,0.0537828492392807,0.1170867554362461,0.3349032886892266,0.606317795432491,0.2608125327602764
Sweden,Ground_vehicles,2025-03-07,3.0 ~ 4.0,3.0,5022.0,884.6584196203371,0.5159146754281163,0.0037674233373158,0.0018837116686579,0.2147230569657016,0.4814250494566862,0.3882016868780226,0.31923477283635
China,Ground_vehicles,2025-02-14,3.3 ~ 4.3,3.3,739.0,133.76499774470005,0.6581426251691473,0.0,0.0,0.1985202882034369,0.492656166653689,0.6132667278737566,0.4544116406083147
USSR,Ground_vehicles,2025-03-13,1.0 ~ 2.0,1.0,640.0,32.2126953125,0.4098196875,0.0,0.0,0.1275298065434112,0.5115412561977389,0.4134338645065609,0.1650977769717589
USSR,Ground_vehicles,2025-02-08,9.0 ~ 10.0,9.0,29779.0,2668.6561047334408,0.5123228886127807,0.0352275093186473,0.0342241176668121,0.0978148131063715,0.2499829783428829,0.5140415213856405,0.1607118859298041
Japan,Ground_vehicles,2025-01-03,9.7 ~ 10.7,9.7,1175.0,391.6666666666667,0.627976170212766,0.0,0.0,0.0751847783859256,0.1851916243408225,0.6565419021049183,0.2397180435232863
France,Ground_vehicles,2025-02-02,1.0 ~ 2.0,1.0,172.0,26.91661821705426,0.1395348837209302,0.0,0.0,0.0292806916148824,0.2846790676937645,,-0.2461660461215345
USSR,Ground_vehicles,2025-03-07,10.3 ~ 11.3,10.3,31578.0,2429.88611533346,0.4437501805054151,0.126828171511812,0.1365023117360187,0.0734783880715264,0.1636950393245121,0.4203270631312965,0.0471972350561142
China,Ground_vehicles,2025-01-27,8.3 ~ 9.3,8.3,8786.0,508.21288603080654,0.6202071591167767,0.1703938083314363,0.1656635556567266,0.1106795893274645,0.3375049240088621,0.6074341517666493,0.3063089053038191
USSR,Ground_vehicles,2025-02-17,4.7 ~ 5.7,4.7,11443.0,698.6682382242418,0.5755331643799704,0.0,0.0,0.1670411044683551,0.4657106477671859,0.5616110510620844,0.3418641856623678
Japan,Ground_vehicles,2025-03-31,9.0 ~ 10.0,9.0,5992.0,680.2575656430796,0.6001834112149532,0.056822429906542,0.0629105473965287,0.1113180713199562,0.2958843491353525,0.5950755771173567,0.2728507349761164
Britain,Ground_vehicles,2025-02-05,11.3 ~ 12.3,11.3,10382.0,1181.4254066103422,0.5531628973222886,0.0922211519938355,0.0712001541128877,0.1090942746968439,0.3101497440675497,0.6386943809181808,0.2290995490448807
Sweden,Ground_vehicles,2025-02-02,10.3 ~ 11.3,10.3,29295.0,3099.3303020993344,0.6322813790749275,0.0881409796893668,0.0930486431131592,0.1024719056840054,0.2927033222875534,0.6096173847347597,0.2979978745822304
Israel,Ground_vehicles,2025-03-31,6.0 ~ 7.0,6.0,1875.0,432.1847111111112,0.6299606933333334,0.0,0.0,0.2027210440861938,0.298010145693268,0.62132728037381,0.3642102872105967
USA,Ground_vehicles,2025-03-01,9.0 ~ 10.0,9.0,13839.0,994.1292217645783,0.4916257822096972,0.1488366211431461,0.1559440711034034,0.0791563769462932,0.1917792422138728,0.4881164650827248,0.1082064169131481
France,Ground_vehicles,2025-01-15,7.0 ~ 8.0,7.0,9955.0,774.3796584630838,0.6616582923154195,0.0,0.0,0.1609719132963021,0.4462830784075507,0.7207349525926626,0.4174778516804711
Israel,Ground_vehicles,2025-03-31,10.7 ~ 11.7,10.7,2358.0,491.06064461407976,0.6011997879558949,0.0140797285835453,0.015470737913486,0.1436340847404281,0.4108156793169537,0.606317795432491,0.3336617096055656
China,Ground_vehicles,2025-02-14,11.0 ~ 12.0,11.0,7864.0,947.3811461512375,0.6221266403865718,0.160776958290946,0.1948499491353001,0.1273135436767915,0.3587045083000125,0.6053001914477718,0.3263660617392191
Japan,Ground_vehicles,2025-03-01,6.7 ~ 7.7,6.7,4246.0,555.8420474171769,0.592018582195007,0.0401884126236457,0.0301413094677343,0.1665793355026481,0.467362628823846,0.5918061483930599,0.3585921750381114
USA,Ground_vehicles,2025-02-08,11.3 ~ 12.3,11.3,38193.0,3203.331154549637,0.4655473987379885,0.0658144162542874,0.0540489094860314,0.1017097490764118,0.2673176362616724,0.5121232240597264,0.1223028644980156
France,Ground_vehicles,2025-01-30,7.0 ~ 8.0,7.0,13299.0,1129.9183115271824,0.6745139935333484,0.0,0.0,0.1628517183676807,0.4498624544687849,0.7207349525926626,0.4327774353043291
France,Ground_vehicles,2025-02-17,9.7 ~ 10.7,9.7,10196.0,1732.6850921930168,0.6352924185955277,0.0315741467242055,0.038061985092193,0.0869042454738463,0.2378319808389108,0.6253113556551639,0.2723686957004666
Japan,Ground_vehicles,2025-03-19,11.7 ~ 12.7,11.7,2946.0,1473.0,0.6862307535641549,0.0,0.0,0.1915091254095657,0.5310167881671829,0.6932721043246827,0.4906044215465975
China,Ground_vehicles,2025-03-31,5.3 ~ 6.3,5.3,1686.0,139.0992487149071,0.7014258007117438,0.1379300118623962,0.2191162514827995,0.1315794067888563,0.4087778150640492,0.7132165851900368,0.4251806980494504
USA,Ground_vehicles,2025-03-28,7.7 ~ 8.7,7.7,8231.0,654.5675100230835,0.5057423156360104,0.0087595674887619,0.0058376867938282,0.1013602959151445,0.2478129932893844,0.5083131362372928,0.1557699994808616
Italy,Ground_vehicles,2025-03-22,3.3 ~ 4.3,3.3,3223.0,375.3733995242528,0.6649334160719826,0.1922184300341297,0.1463481228668942,0.1734766034957343,0.5226663071429286,0.6485532978110102,0.4545167142787369
